election_year,country_name,party_id,family_name,seats,vote_share
1932,Sweden,1461,Agrarian,36.0,14.1
1932,Sweden,2405,no family,0.0,0.6
1932,Sweden,2477,Liberal,4.0,2.0
1932,Sweden,2478,Communist/Socialist,6.0,5.3
1933,Finland,94,Agrarian,53.0,22.5
1933,Finland,395,Social democracy,78.0,37.3
1933,Finland,585,Liberal,21.0,10.4
1933,Finland,920,Agrarian,3.0,3.4
1933,Finland,957,Conservative,14.0,
1933,Finland,1118,Conservative,18.0,16.9
1933,Finland,1219,Liberal,11.0,7.4
1933,Finland,2054,no family,0.0,0.24
1933,Finland,2292,Agrarian,2.0,0.85
1933,Germany,137,Christian democracy,73.0,11.09
1933,Germany,558,Social democracy,120.0,18.25
1933,Germany,649,Communist/Socialist,81.0,12.32
1933,Germany,2691,Liberal,5.0,0.85
1933,Germany,2692,Right-wing,52.0,7.97
1933,Germany,2693,Conservative,2.0,1.1
1933,Germany,2695,Right-wing,288.0,43.91
1933,Germany,2697,Christian democracy,19.0,2.88
1933,Germany,2700,Christian democracy,4.0,0.98
1933,Germany,2701,Liberal,2.0,0.26
1933,Germany,2703,Agrarian,1.0,0.21
1933,Ireland,30,no family,9.0,5.0
1933,Ireland,280,Conservative,77.0,49.7
1933,Ireland,318,Social democracy,8.0,5.7
1933,Ireland,2442,Conservative,11.0,9.2
1933,Ireland,2447,Conservative,48.0,30.5
1933,Netherlands,300,Christian democracy,14.0,13.4
1933,Netherlands,405,Christian democracy,10.0,9.1
1933,Netherlands,944,Liberal,6.0,5.1
1933,Netherlands,1194,Communist/Socialist,4.0,3.2
1933,Netherlands,1251,Conservative,3.0,2.5
1933,Netherlands,1451,Social democracy,22.0,21.5
1933,Netherlands,2110,no family,0.0,0.7
1933,Netherlands,2288,no family,1.0,0.81
1933,Netherlands,2458,Agrarian,1.0,1.3
1933,Netherlands,2461,Liberal,7.0,7.0
1933,Netherlands,2464,Christian democracy,1.0,0.9
1933,Netherlands,2465,Communist/Socialist,1.0,1.3
1933,Netherlands,2466,Christian democracy,1.0,1.1
1933,Netherlands,2539,Christian democracy,28.0,27.9
1933,Netherlands,2542,Christian democracy,1.0,1.0
1934,Luxembourg,151,Communist/Socialist,1.0,5.2
1934,Luxembourg,701,Social democracy,14.0,29.4
1934,Luxembourg,2140,Liberal,1.0,
1934,Luxembourg,2452,no family,5.0,11.6
1934,Luxembourg,2455,Liberal,7.0,10.3
1934,Luxembourg,2527,Right-wing,25.0,41.7
1934,Luxembourg,2529,Right-wing,1.0,1.9
1935,Denmark,211,Liberal,14.0,9.2
1935,Denmark,590,Conservative,26.0,17.8
1935,Denmark,812,Special issue,1.0,0.8
1935,Denmark,1239,Communist/Socialist,2.0,1.9
1935,Denmark,1605,Liberal,28.0,17.8
1935,Denmark,1606,Liberal,4.0,2.5
1935,Denmark,1629,Social democracy,68.0,46.1
1935,Denmark,2428,Agrarian,5.0,3.2
1935,Denmark,2432,Right-wing,0.0,1.0
1935,United Kingdom,332,Social democracy,2.0,0.46
1935,United Kingdom,453,no family,4.0,0.53
1935,United Kingdom,659,Liberal,21.0,6.56
1935,United Kingdom,773,Conservative,387.0,47.72
1935,United Kingdom,1017,Liberal,33.0,3.94
1935,United Kingdom,1205,Communist/Socialist,4.0,0.63
1935,United Kingdom,1276,Communist/Socialist,1.0,0.12
1935,United Kingdom,1556,Social democracy,154.0,37.85
1935,United Kingdom,2479,Social democracy,8.0,1.54
1935,United Kingdom,2518,Conservative,1.0,0.3
1936,Belgium,63,Liberal,23.0,12.4
1936,Belgium,708,Communist/Socialist,9.0,6.1
1936,Belgium,2052,no family,0.0,0.63
1936,Belgium,2422,Social democracy,70.0,32.1
1936,Belgium,2423,Christian democracy,61.0,27.7
1936,Belgium,2424,Social democracy,16.0,7.1
1936,Belgium,2425,Right-wing,21.0,11.5
1936,Belgium,2569,Christian democracy,2.0,0.94
1936,Finland,94,Agrarian,53.0,22.4
1936,Finland,395,Social democracy,83.0,38.6
1936,Finland,585,Liberal,21.0,11.2
1936,Finland,920,Agrarian,1.0,2.0
1936,Finland,957,Conservative,14.0,8.3
1936,Finland,1118,Conservative,20.0,10.4
1936,Finland,1219,Liberal,7.0,6.3
1936,Finland,2292,Agrarian,1.0,0.63
1936,France,401,Conservative,109.0,14.45
1936,France,686,Communist/Socialist,72.0,15.26
1936,France,1539,Social democracy,149.0,19.86
1936,France,2581,Right-wing,222.0,16.92
1936,France,2587,Liberal,0.0,25.76
1936,France,2594,Social democracy,56.0,7.61
1936,Sweden,657,Conservative,44.0,17.6
1936,Sweden,882,Communist/Socialist,5.0,3.3
1936,Sweden,892,Liberal,27.0,12.9
1936,Sweden,904,Social democracy,112.0,45.9
1936,Sweden,1461,Agrarian,36.0,14.4
1936,Sweden,2405,no family,0.0,0.9
1936,Sweden,2478,Communist/Socialist,6.0,4.4
1937,Ireland,30,no family,8.0,9.7
1937,Ireland,280,Conservative,69.0,45.2
1937,Ireland,318,Social democracy,13.0,10.3
1937,Ireland,1393,Christian democracy,48.0,34.8
1937,Luxembourg,701,Social democracy,18.0,24.7
1937,Luxembourg,2140,Liberal,1.0,3.6
1937,Luxembourg,2448,Liberal,2.0,9.8
1937,Luxembourg,2449,no family,1.0,4.2
1937,Luxembourg,2452,no family,3.0,
1937,Luxembourg,2455,Liberal,5.0,9.5
1937,Luxembourg,2527,Right-wing,25.0,45.6
1937,Luxembourg,2536,Agrarian,0.0,2.6
1937,Netherlands,300,Christian democracy,17.0,16.4
1937,Netherlands,405,Christian democracy,8.0,7.5
1937,Netherlands,944,Liberal,6.0,5.9
1937,Netherlands,1194,Communist/Socialist,3.0,3.4
1937,Netherlands,1251,Conservative,2.0,1.9
1937,Netherlands,1451,Social democracy,23.0,21.9
1937,Netherlands,2461,Liberal,4.0,3.9
1937,Netherlands,2463,Right-wing,4.0,4.2
1937,Netherlands,2465,Communist/Socialist,0.0,0.9
1937,Netherlands,2539,Christian democracy,31.0,28.8
1937,Netherlands,2542,Christian democracy,2.0,2.1
1938,Ireland,30,no family,7.0,4.7
1938,Ireland,280,Conservative,77.0,51.9
1938,Ireland,318,Social democracy,9.0,10.0
1938,Ireland,1393,Christian democracy,45.0,33.3
1939,Belgium,63,Liberal,33.0,17.18
1939,Belgium,708,Communist/Socialist,9.0,4.65
1939,Belgium,2052,no family,0.0,0.41
1939,Belgium,2300,no family,1.0,0.55
1939,Belgium,2422,Social democracy,64.0,29.44
1939,Belgium,2423,Christian democracy,67.0,30.38
1939,Belgium,2424,Social democracy,17.0,8.4
1939,Belgium,2425,Right-wing,4.0,4.25
1939,Belgium,2486,Christian democracy,6.0,3.2
1939,Belgium,2488,no family,1.0,0.54
1939,Denmark,211,Liberal,14.0,9.5
1939,Denmark,412,Right-wing,1.0,0.5
1939,Denmark,590,Conservative,26.0,17.8
1939,Denmark,1239,Communist/Socialist,3.0,2.4
1939,Denmark,1605,Liberal,30.0,18.2
1939,Denmark,1606,Liberal,3.0,2.0
1939,Denmark,1629,Social democracy,64.0,42.9
1939,Denmark,2428,Agrarian,4.0,3.0
1939,Denmark,2431,Conservative,0.0,1.0
1939,Denmark,2432,Right-wing,3.0,1.8
1939,Finland,94,Agrarian,56.0,22.9
1939,Finland,395,Social democracy,85.0,39.8
1939,Finland,585,Liberal,18.0,9.6
1939,Finland,957,Conservative,8.0,6.6
1939,Finland,1118,Conservative,25.0,13.6
1939,Finland,1219,Liberal,6.0,4.8
1939,Finland,2054,no family,,0.46
1939,Finland,2293,Agrarian,2.0,2.14
1940,Sweden,657,Conservative,42.0,18.0
1940,Sweden,882,Communist/Socialist,3.0,3.5
1940,Sweden,892,Liberal,23.0,12.0
1940,Sweden,904,Social democracy,134.0,53.8
1940,Sweden,1461,Agrarian,28.0,12.0
1940,Sweden,2478,Communist/Socialist,0.0,0.6
1943,Denmark,211,Liberal,13.0,8.7
1943,Denmark,412,Right-wing,3.0,2.2
1943,Denmark,590,Conservative,31.0,21.0
1943,Denmark,1128,no family,0.0,0.0
1943,Denmark,1605,Liberal,28.0,18.7
1943,Denmark,1606,Liberal,2.0,1.6
1943,Denmark,1629,Social democracy,66.0,44.5
1943,Denmark,2428,Agrarian,2.0,1.2
1943,Denmark,2432,Right-wing,3.0,2.1
1943,Ireland,30,no family,11.0,8.7
1943,Ireland,280,Conservative,67.0,41.9
1943,Ireland,318,Social democracy,17.0,15.7
1943,Ireland,923,Agrarian,10.0,9.8
1943,Ireland,1393,Christian democracy,32.0,23.1
1943,Ireland,2216,no family,0.0,0.3
1943,Ireland,2298,no family,1.0,0.3
1944,Ireland,30,no family,11.0,7.79
1944,Ireland,156,Social democracy,4.0,2.7
1944,Ireland,280,Conservative,76.0,48.9
1944,Ireland,318,Social democracy,8.0,8.7
1944,Ireland,923,Agrarian,9.0,10.8
1944,Ireland,1393,Christian democracy,30.0,20.5
1944,Sweden,657,Conservative,39.0,15.8
1944,Sweden,882,Communist/Socialist,15.0,10.3
1944,Sweden,892,Liberal,26.0,12.9
1944,Sweden,904,Social democracy,115.0,46.5
1944,Sweden,1461,Agrarian,35.0,13.6
1944,Sweden,2478,Communist/Socialist,0.0,0.2
1945,Austria,769,Communist/Socialist,4.0,5.4
1945,Austria,973,Social democracy,76.0,44.6
1945,Austria,1013,Christian democracy,85.0,49.8
1945,Austria,2055,no family,0.0,0.2
1945,Denmark,211,Liberal,11.0,8.2
1945,Denmark,412,Right-wing,4.0,3.1
1945,Denmark,590,Conservative,26.0,18.2
1945,Denmark,1239,Communist/Socialist,18.0,12.5
1945,Denmark,1605,Liberal,38.0,23.38
1945,Denmark,1606,Liberal,3.0,1.87
1945,Denmark,1629,Social democracy,48.0,32.78
1945,Denmark,1634,no family,1.0,
1945,Finland,94,Agrarian,49.0,21.4
1945,Finland,395,Social democracy,50.0,25.1
1945,Finland,585,Liberal,14.0,7.9
1945,Finland,1118,Conservative,28.0,15.0
1945,Finland,1219,Liberal,9.0,5.2
1945,Finland,1292,Communist/Socialist,49.0,23.5
1945,Finland,1565,Communist/Socialist,1.0,0.5
1945,Finland,2293,Agrarian,0.0,1.2
1945,France,401,Conservative,35.0,11.11
1945,France,686,Communist/Socialist,148.0,26.08
1945,France,947,no family,2.0,
1945,France,1086,Christian democracy,141.0,24.91
1945,France,1297,Conservative,62.0,13.27
1945,France,1539,Social democracy,134.0,23.77
1945,Luxembourg,151,Communist/Socialist,5.0,13.49
1945,Luxembourg,701,Social democracy,11.0,25.97
1945,Luxembourg,967,Liberal,9.0,16.74
1945,Luxembourg,1234,Christian democracy,25.0,41.4146018709
1945,Luxembourg,2140,Liberal,0.0,1.66
1945,Luxembourg,2452,no family,1.0,0.64
1945,United Kingdom,332,Social democracy,2.0,0.4
1945,United Kingdom,453,no family,19.0,
1945,United Kingdom,659,Liberal,12.0,9.0
1945,United Kingdom,773,Conservative,197.0,36.2
1945,United Kingdom,1017,Liberal,11.0,2.9
1945,United Kingdom,1205,Communist/Socialist,3.0,0.2
1945,United Kingdom,1276,Communist/Socialist,2.0,0.4
1945,United Kingdom,1284,Social democracy,0.0,0.1
1945,United Kingdom,1556,Social democracy,393.0,48.0
1945,United Kingdom,2296,no family,1.0,0.5
1946,Belgium,63,Liberal,16.0,8.9
1946,Belgium,167,Social democracy,66.0,31.6
1946,Belgium,708,Communist/Socialist,23.0,12.69
1946,Belgium,1051,Christian democracy,92.0,42.54
1946,Belgium,1181,to be coded,1.0,2.16
1946,Belgium,1335,Social democracy,4.0,1.6
1946,Belgium,2052,no family,0.0,0.14
1946,France,686,Communist/Socialist,156.0,27.35
1946,France,890,Conservative,47.0,11.95
1946,France,1086,Christian democracy,159.0,27.200000000000003
1946,France,1094,Conservative,5.0,1.6
1946,France,1297,Conservative,66.0,12.8
1946,France,1539,Social democracy,102.5,19.5
1946,Italy,93,Liberal,23.0,4.36
1946,Italy,335,Social democracy,2.0,0.34
1946,Italy,409,Conservative,30.0,5.27
1946,Italy,618,Agrarian,1.0,0.44
1946,Italy,1028,Special issue,4.0,0.74
1946,Italy,1050,Right-wing,16.0,2.77
1946,Italy,1088,Communist/Socialist,104.0,18.93
1946,Italy,1330,Communist/Socialist,7.0,1.45
1946,Italy,1475,Social democracy,115.0,20.68
1946,Italy,1633,Christian democracy,207.0,35.21
1946,Italy,1714,Conservative,42.0,6.78
1946,Italy,2044,Liberal,2.0,0.42
1946,Italy,2302,no family,3.0,0.62
1946,Netherlands,300,Christian democracy,13.0,12.9
1946,Netherlands,405,Christian democracy,8.0,7.84
1946,Netherlands,451,Christian democracy,32.0,30.81
1946,Netherlands,742,Social democracy,29.0,28.31
1946,Netherlands,1194,Communist/Socialist,10.0,10.56
1946,Netherlands,1251,Conservative,2.0,2.14
1946,Netherlands,1409,Liberal,6.0,6.41
1946,Netherlands,2110,no family,0.0,0.67
1947,Denmark,211,Liberal,10.0,6.9
1947,Denmark,412,Right-wing,0.0,1.2
1947,Denmark,590,Conservative,17.0,12.4
1947,Denmark,1239,Communist/Socialist,9.0,6.8
1947,Denmark,1605,Liberal,49.0,27.58
1947,Denmark,1606,Liberal,6.0,4.5
1947,Denmark,1629,Social democracy,57.0,40.0
1947,Denmark,1634,no family,2.0,
1947,Malta,248,Special issue,2.0,3.47
1947,Malta,816,Conservative,4.0,13.28
1947,Malta,984,Conservative,7.0,18.05
1947,Malta,1003,Social democracy,24.0,59.86
1947,Malta,1298,Special issue,3.0,5.21
1947,Malta,1572,no family,0.0,0.14
1948,Finland,66,Special issue,1.0,0.4
1948,Finland,94,Agrarian,56.0,24.2
1948,Finland,395,Social democracy,54.0,26.3
1948,Finland,585,Liberal,13.0,7.3
1948,Finland,1118,Conservative,33.0,17.0
1948,Finland,1219,Liberal,5.0,3.9
1948,Finland,1292,Communist/Socialist,38.0,20.0
1948,Finland,2293,Agrarian,0.0,0.29
1948,Ireland,30,no family,12.0,
1948,Ireland,92,Conservative,10.0,13.21
1948,Ireland,156,Social democracy,5.0,2.57
1948,Ireland,280,Conservative,68.0,41.85
1948,Ireland,318,Social democracy,14.0,8.69
1948,Ireland,923,Agrarian,7.0,5.58
1948,Ireland,1393,Christian democracy,31.0,19.83
1948,Ireland,2216,no family,0.0,0.02
1948,Italy,93,Liberal,9.0,2.5
1948,Italy,242,Social democracy,33.0,7.07
1948,Italy,335,Social democracy,1.0,0.24
1948,Italy,618,Agrarian,1.0,0.37
1948,Italy,831,Right-wing,6.0,2.01
1948,Italy,1028,Special issue,0.0,0.2
1948,Italy,1030,Special issue,3.0,0.47
1948,Italy,1050,Right-wing,14.0,2.8
1948,Italy,1088,Communist/Socialist,131.0,31.0
1948,Italy,1475,Social democracy,52.0,
1948,Italy,1633,Christian democracy,305.0,48.5
1948,Italy,1713,Right-wing,19.0,3.8
1948,Luxembourg,151,Communist/Socialist,5.0,16.86
1948,Luxembourg,701,Social democracy,15.0,41.46
1948,Luxembourg,967,Liberal,9.0,8.38
1948,Luxembourg,1234,Christian democracy,22.0,33.3
1948,Netherlands,3,Christian democracy,1.0,1.26
1948,Netherlands,300,Christian democracy,13.0,13.21
1948,Netherlands,405,Christian democracy,9.0,9.19
1948,Netherlands,451,Christian democracy,32.0,31.04
1948,Netherlands,742,Social democracy,27.0,25.6
1948,Netherlands,1194,Communist/Socialist,8.0,7.74
1948,Netherlands,1251,Conservative,2.0,2.37
1948,Netherlands,1409,Liberal,8.0,7.95
1948,Netherlands,2110,no family,0.0,0.83
1948,Sweden,657,Conservative,23.0,12.3
1948,Sweden,882,Communist/Socialist,8.0,6.3
1948,Sweden,892,Liberal,57.0,22.7
1948,Sweden,904,Social democracy,112.0,46.1
1948,Sweden,1461,Agrarian,30.0,12.4
1948,Sweden,2406,Social democracy,0.0,0.1
1949,Austria,50,Right-wing,16.0,11.7
1949,Austria,769,Communist/Socialist,5.0,5.1
1949,Austria,973,Social democracy,67.0,38.7
1949,Austria,1013,Christian democracy,77.0,44.0
1949,Austria,2055,no family,0.0,0.28
1949,Belgium,63,Liberal,29.0,15.25
1949,Belgium,167,Social democracy,66.0,29.75
1949,Belgium,290,Right-wing,0.0,2.1
1949,Belgium,708,Communist/Socialist,12.0,7.5
1949,Belgium,1051,Christian democracy,105.0,43.5
1949,Germany,137,Christian democracy,10.0,3.1
1949,Germany,187,Right-wing,5.0,1.8
1949,Germany,543,Liberal,52.0,11.9
1949,Germany,558,Social democracy,131.0,29.2
1949,Germany,610,no family,3.0,4.8
1949,Germany,649,Communist/Socialist,15.0,5.7
1949,Germany,808,Christian democracy,115.0,25.2
1949,Germany,912,Conservative,17.0,4.0
1949,Germany,1131,Conservative,17.0,4.2
1949,Germany,1180,Christian democracy,24.0,5.8
1949,Germany,1420,Right-wing,12.0,2.9
1949,Germany,2034,no family,0.0,0.9
1949,Germany,2289,no family,1.0,0.3
1950,Belgium,63,Liberal,20.0,11.25
1950,Belgium,167,Social democracy,73.0,34.5
1950,Belgium,708,Communist/Socialist,7.0,4.7
1950,Belgium,1051,Christian democracy,108.0,47.68
1950,Belgium,1335,Social democracy,4.0,1.77
1950,Belgium,2052,no family,0.0,0.03
1950,Denmark,211,Liberal,12.0,8.2
1950,Denmark,590,Conservative,27.0,17.8
1950,Denmark,812,Special issue,0.0,0.3
1950,Denmark,1239,Communist/Socialist,7.0,4.6
1950,Denmark,1605,Liberal,32.0,21.3
1950,Denmark,1606,Liberal,12.0,8.2
1950,Denmark,1629,Social democracy,59.0,39.6
1950,Denmark,1634,no family,2.0,
1950,Malta,248,Special issue,0.0,0.8
1950,Malta,816,Conservative,1.0,5.99
1950,Malta,984,Conservative,12.0,29.62
1950,Malta,1003,Social democracy,11.0,28.58
1950,Malta,1033,Liberal,4.0,9.97
1950,Malta,1274,Social democracy,11.0,23.19
1950,Malta,1572,no family,1.0,1.84
1950,United Kingdom,332,Social democracy,2.0,0.2
1950,United Kingdom,453,no family,1.0,
1950,United Kingdom,659,Liberal,9.0,9.1
1950,United Kingdom,773,Conservative,282.0,
1950,United Kingdom,1017,Liberal,16.0,
1950,United Kingdom,1276,Communist/Socialist,0.0,0.3
1950,United Kingdom,1496,Conservative,,43.4
1950,United Kingdom,1556,Social democracy,315.0,46.1
1951,Finland,66,Special issue,1.0,0.3
1951,Finland,94,Agrarian,51.0,23.3
1951,Finland,395,Social democracy,53.0,26.5
1951,Finland,585,Liberal,14.0,7.3
1951,Finland,1118,Conservative,28.0,14.6
1951,Finland,1219,Liberal,10.0,5.7
1951,Finland,1292,Communist/Socialist,43.0,21.6
1951,Finland,2293,Agrarian,0.0,0.27
1951,France,686,Communist/Socialist,97.0,26.7
1951,France,890,Conservative,77.0,10.0
1951,France,1086,Christian democracy,82.0,12.5
1951,France,1094,Conservative,107.0,21.8
1951,France,1414,Conservative,87.0,14.0
1951,France,1539,Social democracy,94.0,14.5
1951,Ireland,30,no family,14.0,
1951,Ireland,92,Conservative,2.0,4.07
1951,Ireland,280,Conservative,69.0,46.28
1951,Ireland,318,Social democracy,16.0,11.4
1951,Ireland,923,Agrarian,6.0,2.92
1951,Ireland,1393,Christian democracy,40.0,25.75
1951,Ireland,2216,no family,0.0,0.02
1951,Luxembourg,151,Communist/Socialist,4.0,3.4
1951,Luxembourg,701,Social democracy,19.0,35.48
1951,Luxembourg,967,Liberal,8.0,20.55
1951,Luxembourg,1234,Christian democracy,21.0,40.57
1951,Malta,248,Special issue,0.0,0.85
1951,Malta,984,Conservative,15.0,35.47
1951,Malta,1003,Social democracy,14.0,35.7
1951,Malta,1033,Liberal,4.0,8.12
1951,Malta,1274,Social democracy,7.0,18.79
1951,United Kingdom,332,Social democracy,2.0,0.3
1951,United Kingdom,659,Liberal,6.0,2.6
1951,United Kingdom,773,Conservative,302.0,
1951,United Kingdom,1017,Liberal,19.0,
1951,United Kingdom,1276,Communist/Socialist,0.0,0.1
1951,United Kingdom,1496,Conservative,,48.0
1951,United Kingdom,1556,Social democracy,295.0,48.8
1951,United Kingdom,2296,no family,1.0,0.1
1952,Netherlands,3,Christian democracy,2.0,2.71
1952,Netherlands,300,Christian democracy,12.0,11.31
1952,Netherlands,405,Christian democracy,9.0,8.92
1952,Netherlands,451,Christian democracy,30.0,28.67
1952,Netherlands,625,Conservative,0.0,0.67
1952,Netherlands,742,Social democracy,30.0,28.97
1952,Netherlands,1194,Communist/Socialist,6.0,6.16
1952,Netherlands,1251,Conservative,2.0,2.42
1952,Netherlands,1409,Liberal,9.0,8.83
1952,Sweden,657,Conservative,31.0,14.4
1952,Sweden,882,Communist/Socialist,5.0,4.3
1952,Sweden,892,Liberal,58.0,24.4
1952,Sweden,904,Social democracy,110.0,46.0
1952,Sweden,1461,Agrarian,26.0,10.7
1952,Sweden,2406,Social democracy,0.0,0.1
1953,Austria,50,Right-wing,14.0,10.9
1953,Austria,769,Communist/Socialist,4.0,5.3
1953,Austria,973,Social democracy,73.0,42.1
1953,Austria,1013,Christian democracy,74.0,41.3
1953,Austria,2055,no family,0.0,0.13
1953,Denmark,211,Liberal,13.5,8.2
1953,Denmark,412,Right-wing,0.0,0.8
1953,Denmark,538,Liberal,0.0,2.7
1953,Denmark,590,Conservative,28.0,17.05
1953,Denmark,812,Special issue,1.0,0.5
1953,Denmark,1239,Communist/Socialist,7.5,4.55
1953,Denmark,1605,Liberal,37.5,22.6
1953,Denmark,1606,Liberal,7.5,4.55
1953,Denmark,1629,Social democracy,67.5,40.849999999999994
1953,Denmark,1634,no family,3.0,
1953,Germany,137,Christian democracy,3.0,0.8
1953,Germany,187,Right-wing,0.0,1.1
1953,Germany,238,Christian democracy,0.0,1.2
1953,Germany,543,Liberal,48.0,9.5
1953,Germany,558,Social democracy,151.0,28.8
1953,Germany,649,Communist/Socialist,0.0,2.2
1953,Germany,808,Christian democracy,191.0,36.4
1953,Germany,912,Conservative,15.0,3.3
1953,Germany,1131,Conservative,0.0,1.7
1953,Germany,1180,Christian democracy,52.0,8.8
1953,Germany,1507,Right-wing,27.0,5.9
1953,Italy,93,Liberal,5.0,1.6
1953,Italy,242,Social democracy,19.0,4.5
1953,Italy,487,Liberal,13.0,3.01
1953,Italy,831,Right-wing,29.0,5.8
1953,Italy,1030,Special issue,3.0,0.45
1953,Italy,1050,Right-wing,40.0,6.9
1953,Italy,1088,Communist/Socialist,143.0,22.6
1953,Italy,1475,Social democracy,75.0,12.7
1953,Italy,1633,Christian democracy,263.0,40.1
1953,Italy,2059,no family,0.0,0.83
1953,Malta,217,Conservative,0.0,4.32
1953,Malta,984,Conservative,18.0,38.14
1953,Malta,1003,Social democracy,19.0,44.55
1953,Malta,1033,Liberal,0.0,1.17
1953,Malta,1274,Social democracy,3.0,11.82
1954,Belgium,63,Liberal,24.0,12.1
1954,Belgium,167,Social democracy,82.0,37.3
1954,Belgium,290,Right-wing,1.0,2.2
1954,Belgium,708,Communist/Socialist,4.0,3.6
1954,Belgium,1051,Christian democracy,95.0,41.1
1954,Belgium,1268,Christian democracy,1.0,0.8
1954,Belgium,1335,Social democracy,5.0,2.1
1954,Belgium,2052,no family,0.0,0.2
1954,Finland,66,Special issue,1.0,0.2
1954,Finland,94,Agrarian,53.0,24.1
1954,Finland,395,Social democracy,54.0,26.2
1954,Finland,585,Liberal,12.0,6.8
1954,Finland,1109,Liberal,0.0,0.3
1954,Finland,1118,Conservative,24.0,12.8
1954,Finland,1219,Liberal,13.0,7.9
1954,Finland,1292,Communist/Socialist,43.0,21.6
1954,Ireland,30,no family,5.0,
1954,Ireland,92,Conservative,3.0,3.82
1954,Ireland,280,Conservative,65.0,43.36
1954,Ireland,318,Social democracy,19.0,12.06
1954,Ireland,433,Communist/Socialist,0.0,0.15
1954,Ireland,923,Agrarian,5.0,3.09
1954,Ireland,1393,Christian democracy,50.0,31.98
1954,Luxembourg,151,Communist/Socialist,3.0,8.91
1954,Luxembourg,701,Social democracy,17.0,35.12
1954,Luxembourg,967,Liberal,6.0,10.79
1954,Luxembourg,1234,Christian democracy,26.0,42.37
1954,Luxembourg,2139,Liberal,0.0,2.81
1955,Malta,217,Conservative,0.0,3.02
1955,Malta,984,Conservative,17.0,40.21
1955,Malta,1003,Social democracy,23.0,56.73
1955,United Kingdom,311,Special issue,0.0,0.2
1955,United Kingdom,659,Liberal,6.0,2.7
1955,United Kingdom,689,Communist/Socialist,2.0,0.6
1955,United Kingdom,773,Conservative,324.0,
