election_year,party_name_english,country_name,country_name_short,vote_share,seats,party_id,party_name,family_id,family_name,left_right,liberty_authority,eu_anti_pro
1953,Italian Socialist Party,Italy,ITA,12.7,75.0,1475,Partito Socialista Italiano,11,Social democracy,3.7722,3.5,8.75
1953,Justice Party,Denmark,DNK,3.5,6.0,1606,Retsforbund,6,Liberal,6.0,3.5,0.2333
1953,Liberal Party,Denmark,DNK,23.1,42.0,1605,Venstre,6,Liberal,7.292000000000001,4.9957,9.0268
1953,Malta Labour Party,Malta,MLT,44.55,19.0,1003,Partit Laburista,11,Social democracy,4.2105,6.3158,
1953,Malta Workers' Party,Malta,MLT,11.82,3.0,1274,Malta Workers' Party,11,Social democracy,3.3,3.5,
1953,Monarchist National Party,Italy,ITA,6.9,40.0,1050,Partito Nazionale Monarchico,40,Right-wing,8.8,8.5,2.3
1953,Nationalist Party,Malta,MLT,38.14,18.0,984,Partit Nazzjonalista,26,Conservative,5.7143,6.9173,
1953,Progressive Constitutionalist Party,Malta,MLT,4.32,0.0,217,Partit Kostituzzjonali Progressiv,26,Conservative,7.4,7.0,
1953,Republican Party,Italy,ITA,1.6,5.0,93,Partito Repubblicano Italiano,6,Liberal,4.9704,5.1667,9.0278
1953,Schleswig Party,Denmark,DNK,0.5,1.0,812,Slesvigsk Parti,16,Special issue,,,
1953,Social Democratic Party of Austria,Austria,AUT,42.1,73.0,973,Sozialdemokratische Partei Österreichs,11,Social democracy,3.7293,3.4766,8.4495
1953,Social Democratic Party of Germany,Germany,DEU,28.8,151.0,558,Sozialdemokratische Partei Deutschlands,11,Social democracy,3.6451,3.9791,7.9318
1953,Social Democrats,Denmark,DNK,41.3,74.0,1629,Socialdemokraterne,11,Social democracy,3.8011,4.2722,7.4311
1953,South Tyrol Peoples Party,Italy,ITA,0.45,3.0,1030,Südtiroler Volkspartei,16,Special issue,5.4,6.9,7.6083
1954,Aland Coalition,Finland,FIN,0.2,1.0,66,Åländsk Samlingin ääntä – Åländsk Samling,16,Special issue,,,
1954,Belgian Socialist Party,Belgium,BEL,37.3,82.0,167,Belgische Socialistische Partij – Parti Socialiste Belge,11,Social democracy,2.5,3.5,8.1
1954,Cartel of Liberals and Socialists,Belgium,BEL,2.1,5.0,1335,Kartel Liberale en Socialistische,11,Social democracy,3.3,3.5,8.1
1954,Catholics Lists,Belgium,BEL,0.8,1.0,1268,Listes catholiques,3,Christian democracy,6.2,7.2,8.3
1954,Centre Party,Finland,FIN,24.1,53.0,94,Keskusta,2,Agrarian,5.8027,7.2203,5.5267
1954,Christian Social People's Party,Luxembourg,LUX,42.37,26.0,1234,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,3,Christian democracy,6.4474,7.5,
1954,Communist Party,Belgium,BEL,3.6,4.0,708,Kommunistische Partij – Parti Communiste,14,Communist/Socialist,1.4,3.0,4.45
1954,Communist Party of Luxembourg,Luxembourg,LUX,8.91,3.0,151,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,14,Communist/Socialist,1.3,3.0,
1954,Democratic Party,Luxembourg,LUX,10.79,6.0,967,Demokratesch Partei – Parti Démocratique – Demokratische Partei,6,Liberal,6.5789,2.7632,
1954,Democratic Union | Left Alliance,Finland,FIN,21.6,43.0,1292,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,14,Communist/Socialist,2.1843,3.3406,5.165
1954,Fianna Fail,Ireland,IRL,43.36,65.0,280,Fianna Fáil,26,Conservative,6.0713,6.9898,7.8389
1954,Fine Gael (Familiy of the Irish),Ireland,IRL,31.98,50.0,1393,Fine Gael,3,Christian democracy,6.4372,5.787000000000001,9.1708
1954,Francophone Christian Social Party and Flemish Christian People's Party,Belgium,BEL,41.1,95.0,1051,Parti Social Chrétien – Christelijke Volkspartij,3,Christian democracy,6.2,7.2,8.3
1954,Independent Party of the Middle Class 	,Luxembourg,LUX,2.81,0.0,2139,Parti Indépendant des Classes Moyennes,6,Liberal,6.0,3.5,
1954,Labour Party,Ireland,IRL,12.06,19.0,318,Labour Party,11,Social democracy,3.6252,3.1071,7.1292
1954,Liberal League,Finland,FIN,0.3,0.0,1109,Vapaamielisten Liitto – De Frisinnades Förbund,6,Liberal,6.0,3.5,8.7
1954,Liberal Party,Belgium,BEL,12.1,24.0,63,Liberale Partij – Parti libéral,6,Liberal,6.0,3.5,8.7
1954,Luxembourg Socialist Workers' Party,Luxembourg,LUX,35.12,17.0,701,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,11,Social democracy,3.2895,1.3158,
1954,National Coalition Party,Finland,FIN,12.8,24.0,1118,Kansallinen Kokoomus – Samlingspartiet,26,Conservative,7.2451,5.5872,9.0846
1954,National Progressive Party | [Finnish] Liberal People's Party,Finland,FIN,7.9,13.0,1219,Kansallinen Edistyspuolue | [Suomen] Liberaalinen Kansanpuolue,6,Liberal,5.7167,3.5,9.05
1954,Party of the Land,Ireland,IRL,3.09,5.0,923,Clann na Talmhan,2,Agrarian,5.3,6.5,5.4
1954,People's Union,Belgium,BEL,2.2,1.0,290,Volksunie,40,Right-wing,6.5321,6.06,6.4243
1954,Republican Party,Ireland,IRL,3.82,3.0,92,Clann na Poblachta,26,Conservative,7.4,7.0,7.9
1954,Sinn Fein The Workers' Party,Ireland,IRL,0.15,0.0,433,Sinn Féin The Workers' Party,14,Communist/Socialist,1.3,3.0,3.3
1954,Social Democratic Party of Finland,Finland,FIN,26.2,54.0,395,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,11,Social democracy,3.5595,4.2417,8.621
1954,Swedish People's Party,Finland,FIN,6.8,12.0,585,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,6,Liberal,6.3906,3.8385,8.5284
1954,no party affiliation,Ireland,IRL,,5.0,30,no party affiliation,12,no family,,,
1955,Conservatives,United Kingdom,GBR,,324.0,773,Conservatives,26,Conservative,7.4261,7.1901,2.3243
1955,Conservatives and National Liberals,United Kingdom,GBR,49.7,,1496,Conservatives and National Liberals,26,Conservative,7.8,7.0,7.9
1955,Labour,United Kingdom,GBR,46.4,277.0,1556,Labour Party,11,Social democracy,4.3562,4.2779,6.9923
1955,Liberals,United Kingdom,GBR,2.7,6.0,659,Liberals,6,Liberal,4.2875,2.6109,9.2231
1955,Malta Labour Party,Malta,MLT,56.73,23.0,1003,Partit Laburista,11,Social democracy,4.2105,6.3158,
1955,National Liberal Party,United Kingdom,GBR,,21.0,1017,National Liberal Party,6,Liberal,6.0,3.5,8.7
1955,Nationalist Party,Malta,MLT,40.21,17.0,984,Partit Nazzjonalista,26,Conservative,5.7143,6.9173,
1955,Plaid Cymru,United Kingdom,GBR,0.2,0.0,311,Plaid Cymru,16,Special issue,3.1183,3.7107,7.8314
1955,Progressive Constitutionalist Party,Malta,MLT,3.02,0.0,217,Partit Kostituzzjonali Progressiv,26,Conservative,7.4,7.0,
1955,Sinn Fein,United Kingdom,GBR,0.6,2.0,689,Sinn Féin,14,Communist/Socialist,1.3,3.0,3.3
1956,Anti-Revolutionary Party,Netherlands,NLD,9.91,15.0,300,Anti-Revolutionaire Partij,3,Christian democracy,5.8067,6.7724,8.2894
1956,Austrian People's Party,Austria,AUT,46.0,82.0,1013,Österreichische Volkspartei,3,Christian democracy,6.4733,7.6198,8.8451
1956,Catholic Peoples Party,Netherlands,NLD,31.69,49.0,451,Katholieke Volkspartij,3,Christian democracy,5.9473,6.6882,7.7157
1956,Centre Party,Sweden,SWE,9.5,19.0,1461,Centerpartiet,2,Agrarian,5.8084,6.0583,5.5679
1956,Christian Historical Union,Netherlands,NLD,8.43,13.0,405,Christelijk-Historische Unie,3,Christian democracy,5.8067,6.7724,8.2894
1956,Communist Party of Austria,Austria,AUT,4.4,3.0,769,Kommunistische Partei Österreichs,14,Communist/Socialist,0.5,3.0,0.0
1956,Communist Party of the Netherlands,Netherlands,NLD,4.75,7.0,1194,Communistische Partij Nederland,14,Communist/Socialist,0.8,3.0,5.0
1956,Freedom Party of Austria,Austria,AUT,6.5,6.0,50,Freiheitliche Partei Österreichs,40,Right-wing,8.3494,8.5149,1.9815
1956,French Communist Party,France,FRA,25.9,147.0,686,Parti communiste française,14,Communist/Socialist,1.3741,4.5083,2.3595
1956,Gaullists,France,FRA,4.0,16.0,1094,Gaulliste,26,Conservative,8.2,7.0,7.9
1956,Labour Party,Netherlands,NLD,32.69,50.0,742,Partij van de Arbeid,11,Social democracy,3.6118,3.2028,7.9904
1956,Left Party (Communists),Sweden,SWE,5.0,6.0,882,Vänsterpartiet (kommunisterna),14,Communist/Socialist,1.5464,2.4562,1.2042
1956,Left Socialist Party,Sweden,SWE,0.0,0.0,2406,Vänstersocialistiska Partiet,11,Social democracy,3.3,3.5,8.1
1956,Moderate Party,Sweden,SWE,17.1,42.0,657,Moderaterna,26,Conservative,7.8907,5.6977,8.5872
1956,National Centre of Independents and Peasants [Conservatives],France,FRA,15.0,95.0,1414,Centre national des indépendants et paysans,26,Conservative,7.5636,7.2219,7.2286
1956,People's Party,Sweden,SWE,23.8,58.0,892,Folkpartiet,6,Liberal,6.2906,2.8515,9.4643
1956,People's Party for Freedom and Democracy,Netherlands,NLD,8.77,13.0,1409,Volkspartij voor Vrijheid en Democratie,6,Liberal,7.3482,4.3887,5.9471
1956,Political Reformed Party,Netherlands,NLD,2.26,3.0,1251,Staatkundig Gereformeerde Partij,26,Conservative,8.7531,9.7744,2.9307
1956,Popular Republican Movement,France,FRA,11.1,71.0,1086,Mouvement républicain populaire,3,Christian democracy,8.2,7.2,8.3
1956,Radical Socialist Party,France,FRA,11.12,73.0,401,Parti radical-socialiste ,26,Conservative,3.9896,4.2381,7.9361
1956,Rally of Republican Lefts,France,FRA,3.95,,890,Rassemblement des gauches républicaines,26,Conservative,7.4,7.0,7.9
1956,Reformed Political League,Netherlands,NLD,0.65,0.0,625,Gereformeerd Politiek Verbond,26,Conservative,8.1444,8.6364,3.4848
1956,Social Democratic Party of Austria,Austria,AUT,43.0,74.0,973,Sozialdemokratische Partei Österreichs,11,Social democracy,3.7293,3.4766,8.4495
1956,Social Democrats,Sweden,SWE,44.6,106.0,904,Socialdemokraterna,11,Social democracy,3.4447,4.4407,7.4445
1956,Socialist Party,France,FRA,15.2,88.0,1539,Parti socialiste,11,Social democracy,3.2493,2.9367,7.9448
1956,Union for the Defence of Traders and Artisans -- Poujadists,France,FRA,11.7,51.0,898,Union de défense des commerçants et artisans – Poujadists,26,Conservative,7.4,7.0,7.9
1956,other far-right,France,FRA,1.2,0.0,2079,extrême droite,40,Right-wing,8.8,8.5,2.3
1956,others,France,FRA,,3.0,1328,divers,12,no family,,,
1957,All-German Bloc / League of Expellees and Deprived of Rights,Germany,DEU,4.6,0.0,1507,Gesamtdeutscher Block / Bund der Heimatvertriebenen und Entrechteten,40,Right-wing,8.8,8.5,2.3
1957,Christian Democratic Union,Germany,DEU,39.7,217.0,808,Christlich Demokratische Union,3,Christian democracy,6.2503,6.9333,8.5024
1957,Christian Social Union,Germany,DEU,10.5,53.0,1180,Christlich Soziale Union,3,Christian democracy,7.2871,7.8675,6.667999999999999
1957,Communist Party of Denmark,Denmark,DNK,3.1,6.0,1239,Danmarks Kommunistiske Parti,14,Communist/Socialist,1.0,3.0,0.4167
1957,Conservatives,Denmark,DNK,16.6,30.0,590,Konservative,26,Conservative,7.2186,6.5055,7.7791
1957,Danish Social Liberal Party,Denmark,DNK,7.8,14.0,211,Det Radikale Venstre,6,Liberal,4.8736,2.3903,7.8594
1957,Fianna Fail,Ireland,IRL,48.33,78.0,280,Fianna Fáil,26,Conservative,6.0713,6.9898,7.8389
1957,Fine Gael (Familiy of the Irish),Ireland,IRL,26.63,40.0,1393,Fine Gael,3,Christian democracy,6.4372,5.787000000000001,9.1708
1957,Free Democratic Party,Germany,DEU,7.7,41.0,543,Freie Demokratische Partei,6,Liberal,5.9233,3.0695,8.4855
1957,German Party,Germany,DEU,3.4,17.0,912,Deutsche Partei,26,Conservative,7.4,7.0,7.9
1957,German Reich Party,Germany,DEU,1.0,0.0,187,Deutsche Reichspartei,40,Right-wing,8.8,8.5,2.3
1957,Greenland and Faroe Islands,Denmark,DNK,,4.0,1634,Grønland og Færøerne,12,no family,,,
1957,Independents Party,Denmark,DNK,2.3,0.0,538,De Uafhængige,6,Liberal,6.0,3.5,8.7
1957,Justice Party,Denmark,DNK,5.3,9.0,1606,Retsforbund,6,Liberal,6.0,3.5,0.2333
1957,Labour Party,Ireland,IRL,9.11,12.0,318,Labour Party,11,Social democracy,3.6252,3.1071,7.1292
1957,Liberal Party,Denmark,DNK,25.1,45.0,1605,Venstre,6,Liberal,7.292000000000001,4.9957,9.0268
1957,Party of the Land,Ireland,IRL,2.36,3.0,923,Clann na Talmhan,2,Agrarian,5.3,6.5,5.4
1957,Republican Party,Ireland,IRL,1.68,1.0,92,Clann na Poblachta,26,Conservative,7.4,7.0,7.9
1957,Schleswig Party,Denmark,DNK,0.4,1.0,812,Slesvigsk Parti,16,Special issue,,,
1957,Sinn Fein The Workers' Party,Ireland,IRL,5.35,4.0,433,Sinn Féin The Workers' Party,14,Communist/Socialist,1.3,3.0,3.3
1957,Social Democratic Party of Germany,Germany,DEU,31.8,169.0,558,Sozialdemokratische Partei Deutschlands,11,Social democracy,3.6451,3.9791,7.9318
1957,Social Democrats,Denmark,DNK,39.4,70.0,1629,Socialdemokraterne,11,Social democracy,3.8011,4.2722,7.4311
1957,no party affiliation,Ireland,IRL,,9.0,30,no party affiliation,12,no family,,,
1958,Aland Coalition,Finland,FIN,0.3,1.0,66,Åländsk Samlingin ääntä – Åländsk Samling,16,Special issue,,,
1958,Belgian Socialist Party,Belgium,BEL,35.8,80.0,167,Belgische Socialistische Partij – Parti Socialiste Belge,11,Social democracy,2.5,3.5,8.1
1958,Cartel of Liberals and Socialists,Belgium,BEL,2.1,5.0,1335,Kartel Liberale en Socialistische,11,Social democracy,3.3,3.5,8.1
1958,Centre Party,Sweden,SWE,12.7,32.0,1461,Centerpartiet,2,Agrarian,5.8084,6.0583,5.5679
1958,Christian Democrats,Italy,ITA,42.4,273.0,1633,Democrazia Cristiana,3,Christian democracy,5.6611,7.2,8.9667
1958,Communist Party,Italy,ITA,22.7,140.0,1088,Partito Comunista Italiano,14,Communist/Socialist,1.6,3.0,3.3
1958,Democratic Union | Left Alliance,Finland,FIN,23.2,50.0,1292,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,14,Communist/Socialist,2.1843,3.3406,5.165
1958,Francophone Christian Social Party and Flemish Christian People's Party,Belgium,BEL,46.5,104.0,1051,Parti Social Chrétien – Christelijke Volkspartij,3,Christian democracy,6.2,7.2,8.3
1958,French Communist Party,France,FRA,18.9,10.0,686,Parti communiste française,14,Communist/Socialist,1.3741,4.5083,2.3595
1958,Gaullists,France,FRA,20.6,198.0,1094,Gaulliste,26,Conservative,8.2,7.0,7.9
1958,Italian Democratic Socialist Party,Italy,ITA,4.6,22.0,242,Partito Socialista Democratico Italiano,11,Social democracy,4.6206,2.99,8.8222
1958,Italian Liberal Party,Italy,ITA,3.5,17.0,487,Partito Liberale Italiano,6,Liberal,6.45,3.5,7.5
1958,Italian Social Movement,Italy,ITA,4.8,24.0,831,Movimento Sociale Italiano,40,Right-wing,9.1778,8.5,2.3
1958,Italian Socialist Party,Italy,ITA,14.2,84.0,1475,Partito Socialista Italiano,11,Social democracy,3.7722,3.5,8.75
1958,Left Party (Communists),Sweden,SWE,3.4,5.0,882,Vänsterpartiet (kommunisterna),14,Communist/Socialist,1.5464,2.4562,1.2042
1958,Left Socialist Party,Sweden,SWE,0.0,0.0,2406,Vänstersocialistiska Partiet,11,Social democracy,3.3,3.5,8.1
1958,Liberal League,Finland,FIN,0.3,0.0,1109,Vapaamielisten Liitto – De Frisinnades Förbund,6,Liberal,6.0,3.5,8.7
1958,Liberal Party,Belgium,BEL,11.1,20.0,63,Liberale Partij – Parti libéral,6,Liberal,6.0,3.5,8.7
1958,Moderate Party,Sweden,SWE,19.5,45.0,657,Moderaterna,26,Conservative,7.8907,5.6977,8.5872
1958,Monarchist National Party,Italy,ITA,2.2,11.0,1050,Partito Nazionale Monarchico,40,Right-wing,8.8,8.5,2.3
1958,National Centre of Independents and Peasants [Conservatives],France,FRA,20.0,133.0,1414,Centre national des indépendants et paysans,26,Conservative,7.5636,7.2219,7.2286
1958,National Coalition Party,Finland,FIN,15.3,29.0,1118,Kansallinen Kokoomus – Samlingspartiet,26,Conservative,7.2451,5.5872,9.0846
1958,National Progressive Party | [Finnish] Liberal People's Party,Finland,FIN,5.9,8.0,1219,Kansallinen Edistyspuolue | [Suomen] Liberaalinen Kansanpuolue,6,Liberal,5.7167,3.5,9.05
1958,People's Party,Sweden,SWE,18.2,38.0,892,Folkpartiet,6,Liberal,6.2906,2.8515,9.4643
1958,People's Union,Belgium,BEL,2.0,1.0,290,Volksunie,40,Right-wing,6.5321,6.06,6.4243
1958,Popular Monarchist Party,Italy,ITA,2.6,14.0,421,Partito Monarchico Popolare,26,Conservative,7.4,7.0,7.9
1958,Popular Republican Movement,France,FRA,11.1,57.0,1086,Mouvement républicain populaire,3,Christian democracy,8.2,7.2,8.3
1958,Radical Socialist Party,France,FRA,9.7,23.0,401,Parti radical-socialiste ,26,Conservative,3.9896,4.2381,7.9361
1958,Republican Party,Italy,ITA,1.4,6.0,93,Partito Repubblicano Italiano,6,Liberal,4.9704,5.1667,9.0278
1958,Social Democratic League of Workers and Smallholders,Finland,FIN,1.7,3.0,1108,Tyäväen ja Pienviljelijäin Sosialdemokraattinen Liitto – Arbetarnas och Småbrukarnas Socialdemokratiska Förbund,11,Social democracy,3.3,3.5,8.1
1958,Social Democratic Party of Finland,Finland,FIN,23.1,48.0,395,Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti,11,Social democracy,3.5595,4.2417,8.621
1958,Social Democrats,Sweden,SWE,46.2,111.0,904,Socialdemokraterna,11,Social democracy,3.4447,4.4407,7.4445
1958,Socialist Party,France,FRA,15.5,44.0,1539,Parti socialiste,11,Social democracy,3.2493,2.9367,7.9448
1958,South Tyrol Peoples Party,Italy,ITA,0.46,3.0,1030,Südtiroler Volkspartei,16,Special issue,5.4,6.9,7.6083
1958,Swedish People's Party,Finland,FIN,6.5,13.0,585,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,6,Liberal,6.3906,3.8385,8.5284
1958,Union for the Defence of Traders and Artisans -- Poujadists,France,FRA,1.5,0.0,898,Union de défense des commerçants et artisans – Poujadists,26,Conservative,7.4,7.0,7.9
1958,Union of Democratic Forces,France,FRA,1.2,0.0,2269,Union des forces démocratiques,11,Social democracy,3.3,3.5,8.1
1958,Valdotanian Union,Italy,ITA,0.1,1.0,974,Union Valdôtaine,16,Special issue,,,
1958,one seat,Italy,ITA,0.59,1.0,2302,one seat,12,no family,,,
1958,other far-right,France,FRA,1.1,0.0,2079,extrême droite,40,Right-wing,8.8,8.5,2.3
1959,Anti-Revolutionary Party,Netherlands,NLD,9.39,14.0,300,Anti-Revolutionaire Partij,3,Christian democracy,5.8067,6.7724,8.2894
1959,Austrian People's Party,Austria,AUT,44.2,79.0,1013,Österreichische Volkspartei,3,Christian democracy,6.4733,7.6198,8.8451
1959,Catholic Peoples Party,Netherlands,NLD,31.6,49.0,451,Katholieke Volkspartij,3,Christian democracy,5.9473,6.6882,7.7157
1959,Christian Historical Union,Netherlands,NLD,8.11,12.0,405,Christelijk-Historische Unie,3,Christian democracy,5.8067,6.7724,8.2894
1959,Christian Social People's Party,Luxembourg,LUX,36.91,21.0,1234,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,3,Christian democracy,6.4474,7.5,
1959,Communist Party of Austria,Austria,AUT,3.3,0.0,769,Kommunistische Partei Österreichs,14,Communist/Socialist,0.5,3.0,0.0
1959,Communist Party of Luxembourg,Luxembourg,LUX,9.07,3.0,151,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,14,Communist/Socialist,1.3,3.0,
1959,Communist Party of the Netherlands,Netherlands,NLD,2.41,3.0,1194,Communistische Partij Nederland,14,Communist/Socialist,0.8,3.0,5.0
1959,Conservatives,United Kingdom,GBR,,345.0,773,Conservatives,26,Conservative,7.4261,7.1901,2.3243
1959,Conservatives and National Liberals,United Kingdom,GBR,49.4,,1496,Conservatives and National Liberals,26,Conservative,7.8,7.0,7.9
1959,Democratic Party,Luxembourg,LUX,18.45,11.0,967,Demokratesch Partei – Parti Démocratique – Demokratische Partei,6,Liberal,6.5789,2.7632,
1959,Freedom Party of Austria,Austria,AUT,7.7,8.0,50,Freiheitliche Partei Österreichs,40,Right-wing,8.3494,8.5149,1.9815
1959,Labour,United Kingdom,GBR,43.8,258.0,1556,Labour Party,11,Social democracy,4.3562,4.2779,6.9923
1959,Labour Party,Netherlands,NLD,30.36,48.0,742,Partij van de Arbeid,11,Social democracy,3.6118,3.2028,7.9904
1959,Liberals,United Kingdom,GBR,5.9,6.0,659,Liberals,6,Liberal,4.2875,2.6109,9.2231
1959,Luxembourg Socialist Workers' Party,Luxembourg,LUX,34.92,17.0,701,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,11,Social democracy,3.2895,1.3158,
1959,National Liberal Party,United Kingdom,GBR,,20.0,1017,National Liberal Party,6,Liberal,6.0,3.5,8.7
1959,Pacifist Socialist Party,Netherlands,NLD,1.84,2.0,1452,Pacifistisch Socialistische Partij,14,Communist/Socialist,0.6,3.0,5.0
1959,People's Party for Freedom and Democracy,Netherlands,NLD,12.21,19.0,1409,Volkspartij voor Vrijheid en Democratie,6,Liberal,7.3482,4.3887,5.9471
1959,Plaid Cymru,United Kingdom,GBR,0.3,0.0,311,Plaid Cymru,16,Special issue,3.1183,3.7107,7.8314
1959,Political Reformed Party,Netherlands,NLD,2.16,3.0,1251,Staatkundig Gereformeerde Partij,26,Conservative,8.7531,9.7744,2.9307
1959,Reformed Political League,Netherlands,NLD,0.67,0.0,625,Gereformeerd Politiek Verbond,26,Conservative,8.1444,8.6364,3.4848
1959,Social Democratic Party of Austria,Austria,AUT,44.8,78.0,973,Sozialdemokratische Partei Österreichs,11,Social democracy,3.7293,3.4766,8.4495
1959,others,United Kingdom,GBR,,1.0,453,others,12,no family,,,
1960,Centre Party,Sweden,SWE,13.6,34.0,1461,Centerpartiet,2,Agrarian,5.8084,6.0583,5.5679
