election_year,country_name,party_id,family_name,eu_anti_pro,left_right,liberty_authority,seats,vote_share
1925,Netherlands,2458,Agrarian,5.4,5.3,6.5,1.0,2.0
1925,Netherlands,2461,Liberal,8.7,6.0,3.5,9.0,8.7
1925,Netherlands,2464,Christian democracy,8.3,6.2,7.2,1.0,1.0
1925,Netherlands,2466,Christian democracy,8.3,6.2,7.2,1.0,1.2
1925,Netherlands,2539,Christian democracy,8.3,6.2,7.2,30.0,28.6
1926,Denmark,211,Liberal,7.8594,4.8736,2.3903,16.0,11.3
1926,Denmark,590,Conservative,7.7791,7.2186,6.5055,30.0,20.6
1926,Denmark,812,Special issue,7.7791,7.2186,6.5055,1.0,0.8
1926,Denmark,1239,Communist/Socialist,0.4167,1.0,3.0,0.0,0.4
1926,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,46.0,28.3
1926,Denmark,1606,Liberal,0.2333,6.0,3.5,2.0,1.3
1926,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,53.0,37.2
1927,Austria,973,Social democracy,8.4495,3.7293,3.4766,71.0,42.28
1927,Austria,1013,Christian democracy,8.8451,6.4733,7.6198,73.0,48.24
1927,Austria,2674,Conservative,7.9,7.4,7.0,12.0,48.24
1927,Austria,2681,Right-wing,2.3,8.8,8.5,9.0,6.32
1927,Austria,2683,Christian democracy,8.3,6.2,7.2,0.0,1.0
1927,Finland,94,Agrarian,5.5267,5.8027,7.2203,52.0,22.6
1927,Finland,395,Social democracy,8.621,3.5595,4.2417,60.0,28.3
1927,Finland,585,Liberal,8.5284,6.3906,3.8385,24.0,12.2
1927,Finland,1118,Conservative,9.0846,7.2451,5.5872,34.0,17.7
1927,Finland,1219,Liberal,9.05,5.7167,3.5,10.0,6.8
1927,Finland,1292,Communist/Socialist,5.165,2.1843,3.3406,20.0,12.1
1927,Finland,2054,no family,5.165,2.1843,3.3406,0.0,0.15
1927,Ireland,30,no family,5.165,2.1843,3.3406,14.0,10.65
1927,Ireland,280,Conservative,7.8389,6.0713,6.9898,50.5,30.700000000000003
1927,Ireland,318,Social democracy,7.1292,3.6252,3.1071,17.5,10.85
1927,Ireland,433,Communist/Socialist,3.3,1.3,3.0,5.0,3.6
1927,Ireland,2216,no family,3.3,1.3,3.0,0.0,0.3
1927,Ireland,2443,Conservative,7.9,7.4,7.0,5.0,4.46
1927,Ireland,2447,Conservative,7.9,7.4,7.0,54.5,33.05
1927,Ireland,2526,Communist/Socialist,3.3,1.3,3.0,1.0,1.1
1927,Ireland,2563,Agrarian,5.4,5.3,6.5,8.5,7.65
1928,France,401,Conservative,7.9361,3.9896,4.2381,120.0,17.77
1928,France,686,Communist/Socialist,2.3595,1.3741,4.5083,14.0,11.26
1928,France,1328,no family,2.3595,1.3741,4.5083,2.0,11.26
1928,France,1539,Social democracy,7.9448,3.2493,2.9367,99.0,18.04
1928,France,2581,Right-wing,2.3,8.8,8.5,182.0,21.99
1928,France,2585,Conservative,7.9,7.4,7.0,52.0,21.99
1928,France,2587,Liberal,8.7,6.0,3.5,74.0,23.19
1928,France,2589,Conservative,7.9,7.4,7.0,26.0,2.27
1928,France,2594,Social democracy,8.1,3.3,3.5,33.0,5.18
1928,Germany,137,Christian democracy,8.3,6.2,7.2,61.0,11.88
1928,Germany,558,Social democracy,7.9318,3.6451,3.9791,153.0,29.76
1928,Germany,649,Communist/Socialist,1.9649,0.9570000000000001,2.6754,54.0,10.62
1928,Germany,2691,Liberal,8.7,6.0,3.5,25.0,4.81
1928,Germany,2692,Right-wing,2.3,8.8,8.5,73.0,14.25
1928,Germany,2693,Conservative,7.9,7.4,7.0,45.0,8.71
1928,Germany,2695,Right-wing,2.3,8.8,8.5,12.0,2.63
1928,Germany,2696,Conservative,7.9,7.4,7.0,4.0,0.64
1928,Germany,2697,Christian democracy,8.3,6.2,7.2,17.0,3.27
1928,Germany,2698,Conservative,7.9,7.4,7.0,23.0,4.51
1928,Germany,2701,Liberal,8.7,6.0,3.5,7.0,1.18
1928,Germany,2703,Agrarian,5.4,5.3,6.5,3.0,0.65
1928,Germany,2708,Agrarian,5.4,5.3,6.5,2.0,0.42
1928,Germany,2709,Christian democracy,8.3,6.2,7.2,9.0,1.86
1928,Germany,2710,Special issue,8.3,6.2,7.2,2.0,1.57
1928,Germany,2712,Agrarian,5.4,5.3,6.5,1.0,0.39
1928,Luxembourg,701,Social democracy,5.4,3.2895,1.3158,12.0,32.6
1928,Luxembourg,2450,Right-wing,5.4,8.8,8.5,3.0,32.6
1928,Luxembourg,2456,Liberal,5.4,6.0,3.5,2.0,9.7
1928,Luxembourg,2527,Right-wing,5.4,8.8,8.5,24.0,44.8
1928,Luxembourg,2529,Right-wing,5.4,8.8,8.5,2.0,6.6
1928,Luxembourg,2531,Liberal,5.4,6.0,3.5,1.0,6.6
1928,Luxembourg,2533,Liberal,5.4,6.0,3.5,6.0,6.3
1928,Luxembourg,2535,Liberal,5.4,6.0,3.5,1.0,6.3
1928,Luxembourg,2536,Agrarian,5.4,5.3,6.5,1.0,6.3
1928,Sweden,657,Conservative,8.5872,7.8907,5.6977,73.0,29.4
1928,Sweden,882,Communist/Socialist,1.2042,1.5464,2.4562,8.0,6.4
1928,Sweden,892,Liberal,9.4643,6.2906,2.8515,28.0,12.9
1928,Sweden,904,Social democracy,7.4445,3.4447,4.4407,90.0,37.0
1928,Sweden,1461,Agrarian,5.5679,5.8084,6.0583,27.0,11.2
1928,Sweden,2477,Liberal,8.7,6.0,3.5,4.0,3.0
1929,Belgium,63,Liberal,8.7,6.0,3.5,28.0,16.6
1929,Belgium,708,Communist/Socialist,4.45,1.4,3.0,1.0,1.9
1929,Belgium,2300,no family,4.45,1.4,3.0,6.0,1.9
1929,Belgium,2422,Social democracy,8.1,3.3,3.5,70.0,36.0
1929,Belgium,2423,Christian democracy,8.3,6.2,7.2,71.0,36.6
1929,Belgium,2424,Social democracy,8.1,3.3,3.5,11.0,5.9
1929,Denmark,211,Liberal,7.8594,4.8736,2.3903,16.0,10.7
1929,Denmark,590,Conservative,7.7791,7.2186,6.5055,24.0,16.5
1929,Denmark,812,Special issue,7.7791,7.2186,6.5055,1.0,0.7
1929,Denmark,1239,Communist/Socialist,0.4167,1.0,3.0,0.0,0.2
1929,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,43.0,28.3
1929,Denmark,1606,Liberal,0.2333,6.0,3.5,3.0,1.8
1929,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,61.0,41.8
1929,Finland,94,Agrarian,5.5267,5.8027,7.2203,60.0,26.2
1929,Finland,395,Social democracy,8.621,3.5595,4.2417,59.0,27.4
1929,Finland,585,Liberal,8.5284,6.3906,3.8385,23.0,11.4
1929,Finland,920,Agrarian,5.4,5.3,6.5,0.0,1.1
1929,Finland,1118,Conservative,9.0846,7.2451,5.5872,28.0,14.5
1929,Finland,1219,Liberal,9.05,5.7167,3.5,7.0,5.6
1929,Finland,1292,Communist/Socialist,5.165,2.1843,3.3406,23.0,13.5
1929,Netherlands,300,Christian democracy,8.2894,5.8067,6.7724,12.0,11.6
1929,Netherlands,405,Christian democracy,8.2894,5.8067,6.7724,11.0,10.5
1929,Netherlands,944,Liberal,8.7,6.0,3.5,7.0,6.2
1929,Netherlands,1194,Communist/Socialist,5.0,0.8,3.0,2.0,2.0
1929,Netherlands,1251,Conservative,2.9307,8.7531,9.7744,3.0,2.3
1929,Netherlands,1451,Social democracy,8.1,3.3,3.5,24.0,23.8
1929,Netherlands,2110,no family,8.1,3.3,3.5,0.0,23.8
1929,Netherlands,2458,Agrarian,5.4,5.3,6.5,1.0,1.0
1929,Netherlands,2461,Liberal,8.7,6.0,3.5,8.0,7.4
1929,Netherlands,2464,Christian democracy,8.3,6.2,7.2,1.0,1.1
1929,Netherlands,2539,Christian democracy,8.3,6.2,7.2,30.0,29.6
1929,Netherlands,2714,Liberal,8.7,6.0,3.5,1.0,1.2
1929,United Kingdom,332,Social democracy,8.1,3.3,3.5,3.0,0.11
1929,United Kingdom,453,no family,8.1,3.3,3.5,6.0,1.03
1929,United Kingdom,659,Liberal,9.2231,4.2875,2.6109,59.0,23.44
1929,United Kingdom,773,Conservative,2.3243,7.4261,7.1901,260.0,38.22
1929,United Kingdom,1276,Communist/Socialist,3.3,1.3,3.0,0.0,0.22
1929,United Kingdom,1556,Social democracy,6.9923,4.3562,4.2779,287.0,36.96
1930,Austria,973,Social democracy,8.4495,3.7293,3.4766,72.0,41.14
1930,Austria,1013,Christian democracy,8.8451,6.4733,7.6198,66.0,35.65
1930,Austria,2674,Conservative,7.9,7.4,7.0,10.0,35.65
1930,Austria,2681,Right-wing,2.3,8.8,8.5,9.0,35.65
1930,Austria,2684,Right-wing,2.3,8.8,8.5,0.0,3.03
1930,Austria,2685,Right-wing,2.3,8.8,8.5,8.0,6.17
1930,Austria,2699,Right-wing,2.3,8.8,8.5,8.0,12.8
1930,Finland,94,Agrarian,5.5267,5.8027,7.2203,59.0,27.3
1930,Finland,395,Social democracy,8.621,3.5595,4.2417,66.0,34.2
1930,Finland,585,Liberal,8.5284,6.3906,3.8385,20.0,10.0
1930,Finland,920,Agrarian,5.4,5.3,6.5,1.0,1.8
1930,Finland,1118,Conservative,9.0846,7.2451,5.5872,42.0,18.0
1930,Finland,1219,Liberal,9.05,5.7167,3.5,11.0,5.8
1930,Finland,1292,Communist/Socialist,5.165,2.1843,3.3406,0.0,1.0
1930,Finland,1565,Communist/Socialist,3.3,1.3,3.0,1.0,0.82
1930,Germany,137,Christian democracy,8.3,6.2,7.2,68.0,11.63
1930,Germany,558,Social democracy,7.9318,3.6451,3.9791,143.0,24.53
1930,Germany,649,Communist/Socialist,1.9649,0.9570000000000001,2.6754,77.0,13.13
1930,Germany,2691,Liberal,8.7,6.0,3.5,20.0,3.44
1930,Germany,2692,Right-wing,2.3,8.8,8.5,41.0,7.03
1930,Germany,2693,Conservative,7.9,7.4,7.0,30.0,4.86
1930,Germany,2695,Right-wing,2.3,8.8,8.5,107.0,18.25
1930,Germany,2696,Conservative,7.9,7.4,7.0,3.0,0.48
1930,Germany,2697,Christian democracy,8.3,6.2,7.2,19.0,3.2
1930,Germany,2698,Conservative,7.9,7.4,7.0,23.0,3.9
1930,Germany,2700,Christian democracy,8.3,6.2,7.2,14.0,2.48
1930,Germany,2701,Liberal,8.7,6.0,3.5,5.0,0.81
1930,Germany,2703,Agrarian,5.4,5.3,6.5,3.0,0.52
1930,Germany,2709,Christian democracy,8.3,6.2,7.2,19.0,2.82
1930,Germany,2711,Conservative,7.9,7.4,7.0,4.0,0.83
1930,Germany,2712,Agrarian,5.4,5.3,6.5,1.0,0.16
1931,Luxembourg,151,Communist/Socialist,5.4,1.3,3.0,0.0,0.7
1931,Luxembourg,701,Social democracy,5.4,3.2895,1.3158,15.0,19.2
1931,Luxembourg,2452,no family,5.4,3.2895,1.3158,2.0,19.2
1931,Luxembourg,2456,Liberal,5.4,6.0,3.5,4.0,9.2
1931,Luxembourg,2527,Right-wing,5.4,8.8,8.5,26.0,46.0
1931,Luxembourg,2529,Right-wing,5.4,8.8,8.5,2.0,4.7
1931,Luxembourg,2535,Liberal,5.4,6.0,3.5,2.0,7.9
1931,Luxembourg,2536,Agrarian,5.4,5.3,6.5,2.0,6.9
1931,Luxembourg,2538,Liberal,5.4,6.0,3.5,1.0,5.3
1931,United Kingdom,332,Social democracy,8.1,3.3,3.5,2.0,0.57
1931,United Kingdom,453,no family,8.1,3.3,3.5,3.0,0.54
1931,United Kingdom,659,Liberal,9.2231,4.2875,2.6109,32.0,6.34
1931,United Kingdom,773,Conservative,2.3243,7.4261,7.1901,470.0,54.98
1931,United Kingdom,1017,Liberal,8.7,6.0,3.5,35.0,3.74
1931,United Kingdom,1276,Communist/Socialist,3.3,1.3,3.0,0.0,0.35
1931,United Kingdom,1556,Social democracy,6.9923,4.3562,4.2779,52.0,30.71
1931,United Kingdom,2479,Social democracy,8.1,3.3,3.5,13.0,1.58
1931,United Kingdom,2517,Liberal,8.7,6.0,3.5,4.0,0.48
1931,United Kingdom,2518,Conservative,7.9,7.4,7.0,4.0,0.05
1932,Belgium,63,Liberal,8.7,6.0,3.5,24.0,14.3
1932,Belgium,708,Communist/Socialist,4.45,1.4,3.0,3.0,2.8
1932,Belgium,2422,Social democracy,8.1,3.3,3.5,73.0,37.1
1932,Belgium,2423,Christian democracy,8.3,6.2,7.2,79.0,38.5
1932,Belgium,2424,Social democracy,8.1,3.3,3.5,8.0,5.6
1932,Denmark,211,Liberal,7.8594,4.8736,2.3903,14.0,9.4
1932,Denmark,590,Conservative,7.7791,7.2186,6.5055,27.0,18.7
1932,Denmark,812,Special issue,7.7791,7.2186,6.5055,1.0,0.6
1932,Denmark,1239,Communist/Socialist,0.4167,1.0,3.0,2.0,1.1
1932,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,38.0,24.7
1932,Denmark,1606,Liberal,0.2333,6.0,3.5,4.0,2.7
1932,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,62.0,42.7
1932,Denmark,2432,Right-wing,2.3,8.8,8.5,0.0,0.1
1932,France,401,Conservative,7.9361,3.9896,4.2381,157.0,19.18
1932,France,686,Communist/Socialist,2.3595,1.3741,4.5083,12.0,8.32
1932,France,1539,Social democracy,7.9448,3.2493,2.9367,129.0,20.51
1932,France,2581,Right-wing,2.3,8.8,8.5,76.0,12.88
1932,France,2583,Christian democracy,8.3,6.2,7.2,16.0,3.23
1932,France,2584,Communist/Socialist,3.3,1.3,3.0,11.0,0.82
1932,France,2585,Conservative,7.9,7.4,7.0,62.0,9.98
1932,France,2587,Liberal,8.7,6.0,3.5,72.0,13.57
1932,France,2589,Conservative,7.9,7.4,7.0,33.0,6.09
1932,France,2594,Social democracy,8.1,3.3,3.5,37.0,5.38
1932,Germany,137,Christian democracy,8.3,6.2,7.2,72.5,12.02
1932,Germany,558,Social democracy,7.9318,3.6451,3.9791,127.0,21.005
1932,Germany,649,Communist/Socialist,1.9649,0.9570000000000001,2.6754,94.5,15.59
1932,Germany,2691,Liberal,8.7,6.0,3.5,3.0,0.98
1932,Germany,2692,Right-wing,2.3,8.8,8.5,44.0,7.12
1932,Germany,2693,Conservative,7.9,7.4,7.0,9.0,1.52
1932,Germany,2695,Right-wing,2.3,8.8,8.5,213.0,35.18000000000001
1932,Germany,2696,Conservative,7.9,7.4,7.0,1.0,0.18
1932,Germany,2697,Christian democracy,8.3,6.2,7.2,21.0,3.33
1932,Germany,2698,Conservative,7.9,7.4,7.0,1.5,0.355
1932,Germany,2700,Christian democracy,8.3,6.2,7.2,4.0,1.065
1932,Germany,2701,Liberal,8.7,6.0,3.5,2.5,0.38
1932,Germany,2703,Agrarian,5.4,5.3,6.5,2.0,0.28
1932,Germany,2704,Agrarian,5.4,5.3,6.5,1.0,0.16
1932,Germany,2710,Special issue,5.4,5.3,6.5,1.0,0.11
1932,Ireland,30,no family,5.4,5.3,6.5,14.0,10.4
1932,Ireland,280,Conservative,7.8389,6.0713,6.9898,72.0,44.5
1932,Ireland,318,Social democracy,7.1292,3.6252,3.1071,7.0,7.7
1932,Ireland,2447,Conservative,7.9,7.4,7.0,57.0,35.28
1932,Ireland,2526,Communist/Socialist,3.3,1.3,3.0,0.0,0.3
1932,Ireland,2563,Agrarian,5.4,5.3,6.5,3.0,1.8
1932,Sweden,657,Conservative,8.5872,7.8907,5.6977,58.0,23.5
1932,Sweden,882,Communist/Socialist,1.2042,1.5464,2.4562,2.0,3.0
1932,Sweden,892,Liberal,9.4643,6.2906,2.8515,20.0,9.8
1932,Sweden,904,Social democracy,7.4445,3.4447,4.4407,104.0,41.7
1932,Sweden,1461,Agrarian,5.5679,5.8084,6.0583,36.0,14.1
1932,Sweden,2405,no family,5.5679,5.8084,6.0583,0.0,0.6
1932,Sweden,2477,Liberal,8.7,6.0,3.5,4.0,2.0
1932,Sweden,2478,Communist/Socialist,3.3,1.3,3.0,6.0,5.3
1933,Finland,94,Agrarian,5.5267,5.8027,7.2203,53.0,22.5
1933,Finland,395,Social democracy,8.621,3.5595,4.2417,78.0,37.3
1933,Finland,585,Liberal,8.5284,6.3906,3.8385,21.0,10.4
1933,Finland,920,Agrarian,5.4,5.3,6.5,3.0,3.4
1933,Finland,957,Conservative,7.9,7.4,7.0,14.0,3.4
1933,Finland,1118,Conservative,9.0846,7.2451,5.5872,18.0,16.9
1933,Finland,1219,Liberal,9.05,5.7167,3.5,11.0,7.4
1933,Finland,2054,no family,9.05,5.7167,3.5,0.0,0.24
1933,Finland,2292,Agrarian,5.4,5.3,6.5,2.0,0.85
1933,Germany,137,Christian democracy,8.3,6.2,7.2,73.0,11.09
1933,Germany,558,Social democracy,7.9318,3.6451,3.9791,120.0,18.25
1933,Germany,649,Communist/Socialist,1.9649,0.9570000000000001,2.6754,81.0,12.32
1933,Germany,2691,Liberal,8.7,6.0,3.5,5.0,0.85
1933,Germany,2692,Right-wing,2.3,8.8,8.5,52.0,7.97
1933,Germany,2693,Conservative,7.9,7.4,7.0,2.0,1.1
1933,Germany,2695,Right-wing,2.3,8.8,8.5,288.0,43.91
1933,Germany,2697,Christian democracy,8.3,6.2,7.2,19.0,2.88
1933,Germany,2700,Christian democracy,8.3,6.2,7.2,4.0,0.98
1933,Germany,2701,Liberal,8.7,6.0,3.5,2.0,0.26
1933,Germany,2703,Agrarian,5.4,5.3,6.5,1.0,0.21
1933,Ireland,30,no family,5.4,5.3,6.5,9.0,5.0
1933,Ireland,280,Conservative,7.8389,6.0713,6.9898,77.0,49.7
1933,Ireland,318,Social democracy,7.1292,3.6252,3.1071,8.0,5.7
1933,Ireland,2442,Conservative,7.9,7.4,7.0,11.0,9.2
1933,Ireland,2447,Conservative,7.9,7.4,7.0,48.0,30.5
1933,Netherlands,300,Christian democracy,8.2894,5.8067,6.7724,14.0,13.4
1933,Netherlands,405,Christian democracy,8.2894,5.8067,6.7724,10.0,9.1
1933,Netherlands,944,Liberal,8.7,6.0,3.5,6.0,5.1
1933,Netherlands,1194,Communist/Socialist,5.0,0.8,3.0,4.0,3.2
1933,Netherlands,1251,Conservative,2.9307,8.7531,9.7744,3.0,2.5
1933,Netherlands,1451,Social democracy,8.1,3.3,3.5,22.0,21.5
1933,Netherlands,2110,no family,8.1,3.3,3.5,0.0,0.7
1933,Netherlands,2288,no family,8.1,3.3,3.5,1.0,0.81
1933,Netherlands,2458,Agrarian,5.4,5.3,6.5,1.0,1.3
1933,Netherlands,2461,Liberal,8.7,6.0,3.5,7.0,7.0
1933,Netherlands,2464,Christian democracy,8.3,6.2,7.2,1.0,0.9
1933,Netherlands,2465,Communist/Socialist,3.3,1.3,3.0,1.0,1.3
1933,Netherlands,2466,Christian democracy,8.3,6.2,7.2,1.0,1.1
1933,Netherlands,2539,Christian democracy,8.3,6.2,7.2,28.0,27.9
1933,Netherlands,2542,Christian democracy,8.3,6.2,7.2,1.0,1.0
1934,Luxembourg,151,Communist/Socialist,8.3,1.3,3.0,1.0,5.2
1934,Luxembourg,701,Social democracy,8.3,3.2895,1.3158,14.0,29.4
1934,Luxembourg,2140,Liberal,8.3,6.0,3.5,1.0,29.4
1934,Luxembourg,2452,no family,8.3,6.0,3.5,5.0,11.6
1934,Luxembourg,2455,Liberal,8.3,6.0,3.5,7.0,10.3
1934,Luxembourg,2527,Right-wing,8.3,8.8,8.5,25.0,41.7
1934,Luxembourg,2529,Right-wing,8.3,8.8,8.5,1.0,1.9
1935,Denmark,211,Liberal,7.8594,4.8736,2.3903,14.0,9.2
1935,Denmark,590,Conservative,7.7791,7.2186,6.5055,26.0,17.8
1935,Denmark,812,Special issue,7.7791,7.2186,6.5055,1.0,0.8
1935,Denmark,1239,Communist/Socialist,0.4167,1.0,3.0,2.0,1.9
1935,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,28.0,17.8
1935,Denmark,1606,Liberal,0.2333,6.0,3.5,4.0,2.5
1935,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,68.0,46.1
1935,Denmark,2428,Agrarian,5.4,5.3,6.5,5.0,3.2
1935,Denmark,2432,Right-wing,2.3,8.8,8.5,0.0,1.0
1935,United Kingdom,332,Social democracy,8.1,3.3,3.5,2.0,0.46
1935,United Kingdom,453,no family,8.1,3.3,3.5,4.0,0.53
1935,United Kingdom,659,Liberal,9.2231,4.2875,2.6109,21.0,6.56
1935,United Kingdom,773,Conservative,2.3243,7.4261,7.1901,387.0,47.72
1935,United Kingdom,1017,Liberal,8.7,6.0,3.5,33.0,3.94
1935,United Kingdom,1205,Communist/Socialist,3.3,1.3,3.0,4.0,0.63
1935,United Kingdom,1276,Communist/Socialist,3.3,1.3,3.0,1.0,0.12
1935,United Kingdom,1556,Social democracy,6.9923,4.3562,4.2779,154.0,37.85
1935,United Kingdom,2479,Social democracy,8.1,3.3,3.5,8.0,1.54
1935,United Kingdom,2518,Conservative,7.9,7.4,7.0,1.0,0.3
1936,Belgium,63,Liberal,8.7,6.0,3.5,23.0,12.4
1936,Belgium,708,Communist/Socialist,4.45,1.4,3.0,9.0,6.1
1936,Belgium,2052,no family,4.45,1.4,3.0,0.0,0.63
1936,Belgium,2422,Social democracy,8.1,3.3,3.5,70.0,32.1
1936,Belgium,2423,Christian democracy,8.3,6.2,7.2,61.0,27.7
1936,Belgium,2424,Social democracy,8.1,3.3,3.5,16.0,7.1
1936,Belgium,2425,Right-wing,2.3,8.8,8.5,21.0,11.5
1936,Belgium,2569,Christian democracy,8.3,6.2,7.2,2.0,0.94
1936,Finland,94,Agrarian,5.5267,5.8027,7.2203,53.0,22.4
1936,Finland,395,Social democracy,8.621,3.5595,4.2417,83.0,38.6
1936,Finland,585,Liberal,8.5284,6.3906,3.8385,21.0,11.2
1936,Finland,920,Agrarian,5.4,5.3,6.5,1.0,2.0
1936,Finland,957,Conservative,7.9,7.4,7.0,14.0,8.3
1936,Finland,1118,Conservative,9.0846,7.2451,5.5872,20.0,10.4
1936,Finland,1219,Liberal,9.05,5.7167,3.5,7.0,6.3
1936,Finland,2292,Agrarian,5.4,5.3,6.5,1.0,0.63
1936,France,401,Conservative,7.9361,3.9896,4.2381,109.0,14.45
1936,France,686,Communist/Socialist,2.3595,1.3741,4.5083,72.0,15.26
1936,France,1539,Social democracy,7.9448,3.2493,2.9367,149.0,19.86
1936,France,2581,Right-wing,2.3,8.8,8.5,222.0,16.92
1936,France,2587,Liberal,8.7,6.0,3.5,0.0,25.76
1936,France,2594,Social democracy,8.1,3.3,3.5,56.0,7.61
1936,Sweden,657,Conservative,8.5872,7.8907,5.6977,44.0,17.6
1936,Sweden,882,Communist/Socialist,1.2042,1.5464,2.4562,5.0,3.3
1936,Sweden,892,Liberal,9.4643,6.2906,2.8515,27.0,12.9
1936,Sweden,904,Social democracy,7.4445,3.4447,4.4407,112.0,45.9
1936,Sweden,1461,Agrarian,5.5679,5.8084,6.0583,36.0,14.4
1936,Sweden,2405,no family,5.5679,5.8084,6.0583,0.0,0.9
1936,Sweden,2478,Communist/Socialist,3.3,1.3,3.0,6.0,4.4
1937,Ireland,30,no family,3.3,1.3,3.0,8.0,9.7
1937,Ireland,280,Conservative,7.8389,6.0713,6.9898,69.0,45.2
1937,Ireland,318,Social democracy,7.1292,3.6252,3.1071,13.0,10.3
1937,Ireland,1393,Christian democracy,9.1708,6.4372,5.787000000000001,48.0,34.8
1937,Luxembourg,701,Social democracy,9.1708,3.2895,1.3158,18.0,24.7
1937,Luxembourg,2140,Liberal,9.1708,6.0,3.5,1.0,3.6
1937,Luxembourg,2448,Liberal,9.1708,6.0,3.5,2.0,9.8
1937,Luxembourg,2449,no family,9.1708,6.0,3.5,1.0,4.2
1937,Luxembourg,2452,no family,9.1708,6.0,3.5,3.0,4.2
1937,Luxembourg,2455,Liberal,9.1708,6.0,3.5,5.0,9.5
1937,Luxembourg,2527,Right-wing,9.1708,8.8,8.5,25.0,45.6
1937,Luxembourg,2536,Agrarian,9.1708,5.3,6.5,0.0,2.6
1937,Netherlands,300,Christian democracy,8.2894,5.8067,6.7724,17.0,16.4
1937,Netherlands,405,Christian democracy,8.2894,5.8067,6.7724,8.0,7.5
1937,Netherlands,944,Liberal,8.7,6.0,3.5,6.0,5.9
1937,Netherlands,1194,Communist/Socialist,5.0,0.8,3.0,3.0,3.4
1937,Netherlands,1251,Conservative,2.9307,8.7531,9.7744,2.0,1.9
1937,Netherlands,1451,Social democracy,8.1,3.3,3.5,23.0,21.9
1937,Netherlands,2461,Liberal,8.7,6.0,3.5,4.0,3.9
1937,Netherlands,2463,Right-wing,2.3,8.8,8.5,4.0,4.2
1937,Netherlands,2465,Communist/Socialist,3.3,1.3,3.0,0.0,0.9
1937,Netherlands,2539,Christian democracy,8.3,6.2,7.2,31.0,28.8
1937,Netherlands,2542,Christian democracy,8.3,6.2,7.2,2.0,2.1
1938,Ireland,30,no family,8.3,6.2,7.2,7.0,4.7
1938,Ireland,280,Conservative,7.8389,6.0713,6.9898,77.0,51.9
1938,Ireland,318,Social democracy,7.1292,3.6252,3.1071,9.0,10.0
1938,Ireland,1393,Christian democracy,9.1708,6.4372,5.787000000000001,45.0,33.3
1939,Belgium,63,Liberal,8.7,6.0,3.5,33.0,17.18
1939,Belgium,708,Communist/Socialist,4.45,1.4,3.0,9.0,4.65
1939,Belgium,2052,no family,4.45,1.4,3.0,0.0,0.41
1939,Belgium,2300,no family,4.45,1.4,3.0,1.0,0.55
1939,Belgium,2422,Social democracy,8.1,3.3,3.5,64.0,29.44
1939,Belgium,2423,Christian democracy,8.3,6.2,7.2,67.0,30.38
1939,Belgium,2424,Social democracy,8.1,3.3,3.5,17.0,8.4
1939,Belgium,2425,Right-wing,2.3,8.8,8.5,4.0,4.25
1939,Belgium,2486,Christian democracy,8.3,6.2,7.2,6.0,3.2
1939,Belgium,2488,no family,8.3,6.2,7.2,1.0,0.54
1939,Denmark,211,Liberal,7.8594,4.8736,2.3903,14.0,9.5
1939,Denmark,412,Right-wing,2.3,8.8,8.5,1.0,0.5
1939,Denmark,590,Conservative,7.7791,7.2186,6.5055,26.0,17.8
1939,Denmark,1239,Communist/Socialist,0.4167,1.0,3.0,3.0,2.4
1939,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,30.0,18.2
1939,Denmark,1606,Liberal,0.2333,6.0,3.5,3.0,2.0
1939,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,64.0,42.9
1939,Denmark,2428,Agrarian,5.4,5.3,6.5,4.0,3.0
1939,Denmark,2431,Conservative,7.9,7.4,7.0,0.0,1.0
1939,Denmark,2432,Right-wing,2.3,8.8,8.5,3.0,1.8
1939,Finland,94,Agrarian,5.5267,5.8027,7.2203,56.0,22.9
1939,Finland,395,Social democracy,8.621,3.5595,4.2417,85.0,39.8
1939,Finland,585,Liberal,8.5284,6.3906,3.8385,18.0,9.6
1939,Finland,957,Conservative,7.9,7.4,7.0,8.0,6.6
1939,Finland,1118,Conservative,9.0846,7.2451,5.5872,25.0,13.6
1939,Finland,1219,Liberal,9.05,5.7167,3.5,6.0,4.8
1939,Finland,2054,no family,9.05,5.7167,3.5,6.0,0.46
1939,Finland,2293,Agrarian,5.4,5.3,6.5,2.0,2.14
1940,Sweden,657,Conservative,8.5872,7.8907,5.6977,42.0,18.0
1940,Sweden,882,Communist/Socialist,1.2042,1.5464,2.4562,3.0,3.5
1940,Sweden,892,Liberal,9.4643,6.2906,2.8515,23.0,12.0
1940,Sweden,904,Social democracy,7.4445,3.4447,4.4407,134.0,53.8
1940,Sweden,1461,Agrarian,5.5679,5.8084,6.0583,28.0,12.0
1940,Sweden,2478,Communist/Socialist,3.3,1.3,3.0,0.0,0.6
1943,Denmark,211,Liberal,7.8594,4.8736,2.3903,13.0,8.7
